categorieenseigne;prixproduit;identifiantproduit;ean;disponible
Accueil|Bio|Epicerie sucrée Bio;0.89;31526;;1
Accueil|Bio|Epicerie salée Bio|Pates, riz et féculents;2.77;72923;;0
Accueil|Bio|Epicerie sucrée Bio;1.25;42978;;1
Accueil|Bio|Epicerie sucrée Bio;0.85;33309;;1
Accueil|Bio|Epicerie sucrée Bio;1.1;58629;;1
Accueil|Bio|Epicerie sucrée Bio;1.67;6044;;1
Accueil|Bio|Epicerie sucrée Bio;0.99;19202;;1
Accueil|Bio|Epicerie sucrée Bio;2.58;45225;;1
Accueil|Bio|Epicerie sucrée Bio;0.96;58628;;1
Accueil|Bio|Epicerie sucrée Bio;2.15;45222;;1
Accueil|Bio|Epicerie sucrée Bio;2.52;23226;;1
Accueil|Bio|Epicerie sucrée Bio;2.57;19658;;1
Accueil|Bio|Epicerie sucrée Bio;1.36;28217;;1
Accueil|Bio|Epicerie sucrée Bio;1.45;15089;;1
Accueil|Bio|Epicerie sucrée Bio;0.9;28227;;1
Accueil|Bio|Epicerie sucrée Bio;0.98;10073;;1
Accueil|Bio|Epicerie sucrée Bio;1.53;28228;;1
Accueil|Bio|Epicerie sucrée Bio;0.98;8566;;1
Accueil|Bio|Epicerie sucrée Bio;1.65;33856;;1
Accueil|Bio|Epicerie sucrée Bio;1.8;33857;;1
Accueil|Bio|Epicerie sucrée Bio;5.36;20244;;1
Accueil|Bio|Epicerie sucrée Bio;7.17;48246;;1
Accueil|Bio|Epicerie sucrée Bio;1.41;20605;;1
Accueil|Bio|Epicerie sucrée Bio;2.1;20267;;1
Accueil|Bio|Epicerie sucrée Bio;1.95;23225;;1
Accueil|Bio|Epicerie sucrée Bio;2.21;62726;;1
Accueil|Bio|Epicerie sucrée Bio;2.48;35027;;1
Accueil|Bio|Epicerie sucrée Bio;2.56;7601;;1
Accueil|Bio|Epicerie sucrée Bio;1.69;33306;;1
Accueil|Bio|Epicerie sucrée Bio;2.15;19209;;1
Accueil|Bio|Epicerie sucrée Bio;1.69;25790;;1
Accueil|Bio|Epicerie sucrée Bio;0.95;5125;;1
Accueil|Bio|Epicerie sucrée Bio;1.83;26653;;1
Accueil|Bio|Epicerie sucrée Bio;2.13;17925;;1
Accueil|Bio|Epicerie sucrée Bio;2.44;76897;;1
Accueil|Bio|Epicerie sucrée Bio;0.95;71460;;1
Accueil|Bio|Epicerie sucrée Bio;1.45;71455;;1
Accueil|Bio|Epicerie sucrée Bio;2.29;71459;;1
Accueil|Bio|Epicerie sucrée Bio;4.38;71457;;1
Accueil|Bio|Epicerie sucrée Bio;2.39;31976;;1
Accueil|Bio|Epicerie sucrée Bio;3.0;71461;;1
Accueil|Bio|Epicerie sucrée Bio;4.11;49249;;1
Accueil|Bio|Epicerie sucrée Bio;1.9;33979;;1
Accueil|Bio|Epicerie sucrée Bio;1.71;86421;;1
Accueil|Bio|Epicerie sucrée Bio;2.59;71462;;1
Accueil|Bio|Epicerie sucrée Bio;4.99;86664;;1
Accueil|Bio|Epicerie sucrée Bio;4.99;86419;;1
Accueil|Bio|Epicerie sucrée Bio;2.17;16430;;1
Accueil|Bio|Epicerie sucrée Bio;1.2;69002;;1
Accueil|Bio|Epicerie sucrée Bio;1.02;62195;;1
Accueil|Bio|Frais et Surgelés Bio|Surgelés;1.02;20545;;1
Accueil|Bio|Frais et Surgelés Bio|Surgelés;1.1;16031;;1
Accueil|Bio|Frais et Surgelés Bio|Surgelés;1.79;30055;;1
Accueil|Bio|Frais et Surgelés Bio|Surgelés;1.84;14923;;1
Accueil|Bio|Frais et Surgelés Bio|Surgelés;1.67;16029;;1
Accueil|Bio|Frais et Surgelés Bio|Surgelés;1.56;16033;;1
Accueil|Bio|Frais et Surgelés Bio|Surgelés;3.29;29862;;1
Accueil|Bio|Frais et Surgelés Bio|Surgelés;3.29;30056;;1
Accueil|Bio|Frais et Surgelés Bio|Surgelés;5.19;30188;;1
Accueil|Bio|Frais et Surgelés Bio|Surgelés;2.83;23788;;1
Accueil|Bio|Epicerie salée Bio;0.79;33893;;1
Accueil|Bio|Epicerie salée Bio;1.0;33882;;1
Accueil|Bio|Epicerie salée Bio;0.85;16436;;1
Accueil|Bio|Epicerie salée Bio;1.04;6070;;1
Accueil|Bio|Epicerie salée Bio;0.69;6068;;1
Accueil|Bio|Epicerie salée Bio;0.79;6069;;1
Accueil|Bio|Epicerie salée Bio;1.47;31116;;1
Accueil|Bio|Epicerie salée Bio;1.5;58440;;1
Accueil|Bio|Epicerie salée Bio;1.48;58438;;1
Accueil|Bio|Epicerie salée Bio;1.34;58593;;1
Accueil|Bio|Epicerie salée Bio;1.33;49957;;1
Accueil|Bio|Epicerie salée Bio;2.16;7646;;1
Accueil|Bio|Epicerie salée Bio;1.86;6058;;1
Accueil|Bio|Epicerie salée Bio;1.84;68868;;1
Accueil|Bio|Epicerie salée Bio;1.69;16438;;1
Accueil|Bio|Epicerie salée Bio;1.27;16439;;1
Accueil|Bio|Epicerie salée Bio;2.65;11046;;1
Accueil|Bio|Epicerie salée Bio;2.26;56664;;1
Accueil|Bio|Epicerie salée Bio;2.23;90557;;1
Accueil|Bio|Epicerie salée Bio;2.57;90657;;1
Accueil|Bio|Epicerie salée Bio;1.99;16171;;1
Accueil|Bio|Epicerie salée Bio;2.23;90647;;1
Accueil|Bio|Epicerie salée Bio;1.82;47789;;1
Accueil|Bio|Epicerie salée Bio;2.69;62741;;1
Accueil|Bio|Epicerie salée Bio;2.67;45336;;1
Accueil|Bio|Epicerie salée Bio;2.13;45239;;1
Accueil|Bio|Epicerie salée Bio;1.64;30949;;1
Accueil|Bio|Epicerie salée Bio;1.99;89423;;1
Accueil|Bio|Epicerie salée Bio;1.99;89422;;1
Accueil|Bio|Epicerie salée Bio;1.38;19138;;1
Accueil|Bio|Epicerie salée Bio;1.43;16170;;1
Accueil|Bio|Epicerie salée Bio;2.39;45190;;1
Accueil|Bio|Epicerie salée Bio;2.43;45202;;1
Accueil|Bio|Epicerie salée Bio;1.57;19146;;1
Accueil|Bio|Epicerie salée Bio;1.83;45157;;1
Accueil|Bio|Epicerie salée Bio;2.16;45197;;1
Accueil|Bio|Epicerie salée Bio;2.44;45198;;1
Accueil|Bio|Epicerie salée Bio;2.13;45261;;1
Accueil|Bio|Epicerie salée Bio;2.2;45262;;1
Accueil|Bio|Epicerie salée Bio;2.06;45201;;1
Accueil|Bio|Epicerie salée Bio;1.81;45195;;1
Accueil|Bio|Epicerie salée Bio;1.97;45278;;1
Accueil|Bio|Epicerie salée Bio;4.05;56442;;1
Accueil|Bio|Epicerie salée Bio;2.17;55949;;1
Accueil|Bio|Epicerie salée Bio;2.09;56516;;1
Accueil|Bio|Epicerie salée Bio;1.95;23797;;1
Accueil|Bio|Epicerie salée Bio;1.86;58141;;1
Accueil|Bio|Epicerie salée Bio;3.17;6038;;1
Accueil|Bio|Epicerie salée Bio;2.06;45291;;1
Accueil|Bio|Epicerie salée Bio;2.42;45212;;1
Accueil|Bio|Epicerie salée Bio;3.9;6075;;1
Accueil|Bio|Epicerie salée Bio;2.18;7762;;1
Accueil|Bio|Epicerie salée Bio;2.45;45220;;1
Accueil|Bio|Epicerie salée Bio;2.52;45217;;1
Accueil|Bio|Epicerie salée Bio;1.75;7769;;1
Accueil|Bio|Epicerie salée Bio;1.92;7761;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.28;62337;;1
Accueil|Bio|Epicerie salée Bio;1.71;7744;;1
Accueil|Bio|Epicerie salée Bio;1.67;2939;;1
Accueil|Bio|Epicerie salée Bio;1.67;7743;;1
Accueil|Bio|Epicerie salée Bio;2.77;72923;;0
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.48;62335;;1
Accueil|Bio|Epicerie salée Bio;1.91;58602;;1
Accueil|Bio|Epicerie salée Bio;3.82;62045;;1
Accueil|Bio|Epicerie salée Bio;2.83;45290;;1
Accueil|Bio|Epicerie salée Bio;2.04;45289;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.71;62333;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.52;40787;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.98;20010;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;0.66;10641;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;0.89;35838;;1
Accueil|Bio|Epicerie salée Bio;2.34;7600;;1
Accueil|Bio|Epicerie salée Bio;3.14;45213;;1
Accueil|Bio|Epicerie salée Bio;2.88;16492;;1
Accueil|Bio|Epicerie salée Bio;1.45;68090;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;0.91;16490;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.06;40790;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.17;37457;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.02;6078;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.04;35840;;1
Accueil|Bio|Epicerie salée Bio;2.29;14081;;1
Accueil|Bio|Epicerie salée Bio;2.23;6037;;1
Accueil|Bio|Epicerie salée Bio;0.92;56571;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;4.8;19906;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.29;16025;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.29;16026;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.54;30587;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;2.98;19909;;1
Accueil|Bio|Epicerie salée Bio;0.78;23229;;1
Accueil|Bio|Epicerie salée Bio;1.0;31166;;1
Accueil|Bio|Epicerie salée Bio;4.65;16431;;1
Accueil|Bio|Epicerie salée Bio;3.83;7598;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;0.99;19719;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.29;68012;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.44;44207;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;2.17;18070;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.62;14904;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.55;19924;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;2.0;37284;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.71;37283;;1
Accueil|Bio|Epicerie salée Bio;3.27;6049;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.12;93070;;1
Accueil|Bio|Frais et Surgelés Bio|Yaourts et desserts;1.49;17938;;1
Accueil|Bio|Epicerie salée Bio;3.05;12551;;1
Accueil|Bio|Epicerie salée Bio;1.84;19684;;1
Accueil|Bio|Epicerie salée Bio;3.75;75426;;1
Accueil|Bio|Epicerie salée Bio;2.42;45252;;1
Accueil|Bio|Epicerie salée Bio;3.39;67123;;1
Accueil|Bio|Epicerie salée Bio;3.43;67093;;1
Accueil|Bio|Epicerie salée Bio;2.12;91553;;1
Accueil|Bio|Epicerie salée Bio;1.93;91554;;1
Accueil|Bio|Epicerie salée Bio;2.38;91556;;1
Accueil|Bio|Epicerie salée Bio;1.99;91557;;1
Accueil|Bio|Epicerie salée Bio;6.71;25732;;1
Accueil|Bio|Epicerie salée Bio;5.32;6067;;1
Accueil|Bio|Epicerie salée Bio;3.35;69227;;1
Accueil|Bio|Epicerie salée Bio;7.39;7626;;1
Accueil|Bio|Epicerie salée Bio;3.05;42131;;1
Accueil|Bio|Epicerie salée Bio;4.62;48856;;1
Accueil|Bio|Epicerie salée Bio;3.38;59249;;1
Accueil|Bio|Epicerie salée Bio;1.31;76221;;1
Accueil|Bio|Epicerie salée Bio;1.75;35032;;1
Accueil|Bio|Epicerie salée Bio;3.25;24162;;1
Accueil|Bio|Epicerie salée Bio;2.65;6039;;1
Accueil|Bio|Epicerie salée Bio;0.67;10788;;1
Accueil|Bio|Epicerie salée Bio;1.03;69004;;1
Accueil|Bio|Epicerie salée Bio;1.61;23192;;1
Accueil|Bio|Epicerie salée Bio;2.3;6063;;1
Accueil|Bio|Epicerie salée Bio;1.67;29493;;1
Accueil|Bio|Epicerie salée Bio;1.49;43000;;1
Accueil|Bio|Epicerie salée Bio;0.92;48846;;1
Accueil|Bio|Epicerie salée Bio;1.11;7563;;1
Accueil|Bio|Epicerie salée Bio;0.89;42569;;1
Accueil|Bio|Epicerie salée Bio;1.24;45372;;1
Accueil|Bio|Epicerie salée Bio;1.34;80630;;1
Accueil|Bio|Epicerie salée Bio;1.36;45243;;1
Accueil|Bio|Epicerie salée Bio;1.87;68737;;1
Accueil|Bio|Epicerie salée Bio;0.96;68738;;1
Accueil|Bio|Epicerie salée Bio;1.89;42562;;1
Accueil|Bio|Epicerie salée Bio;1.61;33304;;1
Accueil|Bio|Epicerie salée Bio;2.6;52539;;1
Accueil|Bio|Epicerie salée Bio;1.33;52540;;1
Accueil|Bio|Epicerie salée Bio;2.45;59291;;1
Accueil|Bio|Epicerie salée Bio;1.66;59296;;1
Accueil|Bio|Epicerie salée Bio;1.1;6048;;1
Accueil|Bio|Epicerie salée Bio;1.52;59293;;1
Accueil|Bio|Epicerie salée Bio;1.1;6035;;1
Accueil|Bio|Epicerie salée Bio;2.51;82689;;1
Accueil|Bio|Epicerie salée Bio;2.39;34365;;1
Accueil|Bio|Epicerie salée Bio;1.72;71449;;1
Accueil|Bio|Epicerie salée Bio;2.06;71454;;1
Accueil|Bio|Epicerie salée Bio;2.51;71453;;1
Accueil|Bio|Epicerie salée Bio;2.06;71452;;1
Accueil|Bio|Epicerie salée Bio;2.91;71450;;1
Accueil|Bio|Epicerie salée Bio;1.56;71443;;1
Accueil|Bio|Epicerie salée Bio;2.2;71447;;1
Accueil|Bio|Epicerie salée Bio;2.44;71445;;1
Accueil|Bio|Epicerie salée Bio;2.45;71441;;1
Accueil|Bio|Epicerie salée Bio;2.2;71440;;1
Accueil|Bio|Epicerie salée Bio;1.83;71436;;1
Accueil|Bio|Epicerie salée Bio;1.44;67651;;0
Accueil|Bio|Epicerie salée Bio;0.95;5125;;1
Accueil|Bio|Epicerie salée Bio;1.83;26653;;1
Accueil|Bio|Epicerie salée Bio;2.13;17925;;1
Accueil|Bio|Epicerie salée Bio;1.98;34175;;1
Accueil|Bio|Epicerie salée Bio;1.99;45168;;1
Accueil|Bio|Epicerie salée Bio;2.11;34176;;1
Accueil|Bio|Epicerie salée Bio;1.69;35018;;1
Accueil|Bio|Epicerie salée Bio;1.34;86672;;1
Accueil|Bio|Epicerie salée Bio;1.99;19408;;1
Accueil|Bio|Epicerie salée Bio;1.68;44885;;1
Accueil|Bio|Epicerie salée Bio;1.75;44884;;1
Accueil|Bio|Epicerie salée Bio;1.61;45455;;1
Accueil|Bio|Epicerie salée Bio;1.88;13360;;1
Accueil|Bio|Epicerie salée Bio;2.65;13359;;1
Accueil|Bio|Epicerie salée Bio;2.78;31157;;1
Accueil|Bio|Epicerie salée Bio;3.13;75359;;1
Accueil|Bio|Epicerie salée Bio;3.1;68930;;0
Accueil|Bio|Epicerie salée Bio;3.82;68928;;1
Accueil|Bio|Epicerie salée Bio;2.39;68931;;1
Accueil|Bio|Epicerie salée Bio;3.18;67421;;1
Accueil|Bio|Epicerie salée Bio;3.53;90798;;1
Accueil|Bio|Epicerie salée Bio;2.99;90799;;1
Accueil|Bio|Epicerie salée Bio;1.37;92266;;1
Accueil|Bio|Epicerie salée Bio;2.22;45456;;1
Accueil|Bio|Epicerie salée Bio;2.99;42976;;1
Accueil|Bio|Epicerie salée Bio;2.5;68870;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;7.95;4839;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;5.7;38513;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;2.9;44876;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;4.9;44874;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;4.5;44871;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;3.95;44577;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;5.9;44877;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;3.9;44878;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;3.9;44574;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;2.8;44575;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;3.6;44573;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;4.55;35194;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets|Produits auto;1.95;35193;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;7.95;4839;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;5.7;38513;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;2.9;44876;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;4.9;44874;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;4.5;44871;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;3.95;44577;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;5.9;44877;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;3.9;44878;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;3.9;44574;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;2.8;44575;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;3.6;44573;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;4.55;35194;;1
Accueil|Bazar Textile|Loisirs, Auto et Jouets;1.95;35193;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;2.4;5145;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;2.4;51639;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;2.4;51638;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;2.4;51763;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.9;38635;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.9;56230;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;0.45;55732;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;0.78;55733;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;5.02;64773;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.6;4844;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.3;56403;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.3;56404;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.3;56405;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.3;56406;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.95;56240;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.6;5143;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.95;9611;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;2.55;13307;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;2.75;9591;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;2.25;5141;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;3.9;80069;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;3.9;80066;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;3.9;80067;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;3.9;80068;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;3.9;80070;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.7;51769;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.7;51770;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.7;51771;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.86;2164;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.86;1655;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.09;1654;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.1;1657;;1
Accueil|Bazar Textile|Rentrée des classes|Classement et Protection;1.85;1656;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;2.8;9609;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.9;1658;;0
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.9;4496;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.7;9605;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;2.35;9676;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;1.85;55669;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.79;1660;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;3.05;5098;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.55;4497;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.95;1659;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;2.85;59663;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;1.69;13201;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;3.38;32149;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;1.85;55664;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.85;14827;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;1.69;31013;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.84;10555;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;1.29;51912;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;1.85;30870;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.65;51904;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.65;13279;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.6;9612;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.6;37319;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.6;36132;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.6;32153;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;1.49;51744;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.9;51819;;1
Accueil|Bazar Textile|Rentrée des classes|Matériel scolaire;0.99;55675;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;1.4;10356;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;1.65;7022;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;0.9;6915;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;0.64;6916;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;1.8;5534;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;1.35;1664;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;2.79;9602;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;1.84;9603;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;1.6;1662;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;3.25;9540;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;2.0;30830;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;1.55;50058;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;3.6;1665;;1
Accueil|Bazar Textile|Rentrée des classes|Cahier et Papier;3.9;50936;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;2.5;50054;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;4.75;88287;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;1.3;13321;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;2.49;38627;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;2.85;88273;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;1.54;2446;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;1.44;2444;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;5.4;55648;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;5.66;55699;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;5.66;55698;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;3.99;51986;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;6.9;55692;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;7.15;55693;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;0.65;7608;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;4.36;64846;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;1.99;88289;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;0.85;14784;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;0.39;50062;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;2.67;51545;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;3.25;50057;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;0.99;5147;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;1.95;13253;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;2.2;79887;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;1.9;51820;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;4.33;50056;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;1.75;17338;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;0.89;5142;;1
Accueil|Bazar Textile|Rentrée des classes|Ecriture;6.2;24131;;1
